"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","DATABASE"
"1872","Curatoderm 4micrograms/g ointment (Almirall Ltd) Tacalcitol monohydrate 4microgram/1gram Ointment Cutaneous","13050202",,,,"CPRDGold"
"37309","Salicylic acid 2% ointment (A A H Pharmaceuticals Ltd) Salicylic acid 20mg/1gram Ointment Cutaneous","13050202",,,,"CPRDGold"
"71850","Salicylic acid 1% in Yellow soft paraffin Salicylic acid 10mg/1gram Ointment Route of administration not applicable","13050202","13060104","18010000",,"CPRDGold"
"53383","Coal tar 1% / Salicylic acid 2% in Emulsifying ointment Salicylic acid/Coal tar 20mg/1gram + 10mg/1gram Ointment Cutaneous","13050200","13500000",,,"CPRDGold"
"34145","Alphosyl Shampoo (Stafford-Miller Ltd) Allantoin/Coal Tar  Shampoo Topical","13050100","13050200",,,"CPRDGold"
"17520","Dithranol 0.25% ointment Dithranol 0.25% Ointment Topical","13050200",,,,"CPRDGold"
"2214","Dithrolan Ointment (Dermal Laboratories Ltd) Salicylic Acid/Dithranol  Ointment Topical","13050200",,,,"CPRDGold"
"18124","Coal tar with Calamine ointment Zinc Oxide/Calamine/Coal Tar Solution Strong  Ointment Topical","13050100","13050200",,,"CPRDGold"
"50439","Salicylic acid 2% in Aqueous cream Salicylic acid 20mg/1gram Cream Route of administration not applicable","13050202","13060104","18010000",,"CPRDGold"
"10888","Dithranol 2% w/v ointment Dithranol/Yellow Soft Paraffin 2% w/v Ointment Topical","13050200",,,,"CPRDGold"
"15495","Coal tar with allantoin shampoo Allantoin/Coal Tar  Shampoo Topical","13050100","13050200",,,"CPRDGold"
"42006","Gelcotar 50g Gel (Quinoderm Ltd) Pumilio Pine Oil/Coal Tar 50g Gel ","13050100","13050200",,,"CPRDGold"
"60048","Coal tar 12% in White soft paraffin Coal tar 120mg/1gram Ointment Route of administration not applicable","13050200","50030000",,,"CPRDGold"
"55020","Salicylic acid 10% in Yellow soft paraffin Salicylic acid 100mg/1gram Ointment Route of administration not applicable","13050202","13060104","18010000",,"CPRDGold"
"75371","Salicylic acid 5% in Unguentum M cream (Special Order) Salicylic acid 50mg/1gram Cream Cutaneous","13050202","13060104","18010000",,"CPRDGold"
"6587","Calcipotriol 0.005% / Betamethasone dipropionate 0.05% ointment Betamethasone dipropionate/Calcipotriol hydrate 500microgram/1gram + 50microgram/1gram Ointment Cutaneous","13040000","13050200",,,"CPRDGold"
"73821","Coal tar solution 20% in Emulsifying ointment Coal tar solution 200mg/1gram Ointment Route of administration not applicable","13050200","50030000",,,"CPRDGold"
"8360","Neotigason 25mg Capsule (Roche Products Ltd) Acitretin 25mg Capsule Oral","13050200",,,,"CPRDGold"
"2480","Dithranol 2% cream Dithranol 20mg/1gram Cream Cutaneous","13050200",,,,"CPRDGold"
"3278","Dithranol 0.5% ointment Dithranol 0.5% Ointment Topical","13050200",,,,"CPRDGold"
"2186","Dithranol 1% cream Dithranol 10mg/1gram Cream Cutaneous","13050200",,,,"CPRDGold"
"8357","Etretinate 25mg Capsule Etretinate 25mg Capsule Oral","13050200",,,,"CPRDGold"
"72958","Cocois ointment (Sigma Pharmaceuticals Plc) Coal tar solution/Salicylic acid/Sulfur precipitated 120mg/1gram + 20mg/1gram + 40mg/1gram Ointment Cutaneous","13050000",,,,"CPRDGold"
"74043","Coal tar solution 6% / Salicylic acid 2% in Yellow soft paraffin Salicylic acid/Coal tar solution 20mg/1gram + 60mg/1gram Ointment Cutaneous","13050200","13500000",,,"CPRDGold"
"71399","Dithranol 2% / Salicylic acid 0.5% in Emulsifying ointment Salicylic acid/Dithranol 5mg/1gram + 20mg/1gram Ointment Cutaneous","13050200",,,,"CPRDGold"
"2921","Alphosyl 2 in 1 Shampoo (GlaxoSmithKline Consumer Healthcare) Coal tar extract alcoholic 50mg/1gram Shampoo Cutaneous","13050200","13090100",,,"CPRDGold"
"75253","Coal tar 2% / Salicylic acid 2% in Emulsifying ointment Salicylic acid/Coal tar 20mg/1gram + 20mg/1gram Ointment Cutaneous","13050200","13500000",,,"CPRDGold"
"37614","Alphosyl 2-in-1 Shampoo 20ml (Stafford-Miller Ltd) Coal Tar Extract  Shampoo ","13050200","13090100",,,"CPRDGold"
"4028","Psoradrate 0.2%w/w Cream (Norwich Eaton Ltd) Urea/Dithranol 0.2%w/w Cream Topical","13050200",,,,"CPRDGold"
"1387","Salicylic acid 2% lotion Salicylic acid 20mg/1ml Liquid Cutaneous","13050202","13060104","18010000",,"CPRDGold"
"68298","Dovonex 50micrograms/g cream (Necessity Supplies Ltd) Calcipotriol hydrate 50microgram/1gram Cream Cutaneous","13050200",,,,"CPRDGold"
"64183","Coal tar solution 6% / Salicylic acid 6% in Unguentum M cream (Special Order) Salicylic acid/Coal tar solution 60mg/1gram + 60mg/1gram Cream Cutaneous","13050202",,,,"CPRDGold"
"69331","Salicylic acid 2% ointment (J M Loveridge Ltd) Salicylic acid 20mg/1gram Ointment Cutaneous","13050202",,,,"CPRDGold"
"1363","Psoriderm Emulsion 40% bath additive (Dermal Laboratories Ltd) Coal tar distilled 400mg/1ml Bath additive Cutaneous","13050200",,,,"CPRDGold"
"72076","Cade oil 10% in Olive oil scalp lotion Cade oil 100ml/1litre Liquid Cutaneous","13050202","13090100",,,"CPRDGold"
"61451","Calcipotriol 50micrograms/g ointment (Sandoz Ltd) Calcipotriol 50microgram/1gram Ointment Cutaneous","13050202",,,,"CPRDGold"
"4403","Dithranol 0.4% ointment Dithranol 0.4% Ointment Topical","13050200",,,,"CPRDGold"
"66828","Polytar Scalp shampoo (Thornton & Ross Ltd) Coal tar solution 40mg/1ml Shampoo Cutaneous","13050202",,,,"CPRDGold"
"54187","Salicylic acid 2% in White soft paraffin Salicylic acid 20mg/1gram Ointment Route of administration not applicable","13050202","13060104","18010000",,"CPRDGold"
"30308","Coal tar BPC 1934 ointment Coal Tar Solution  Ointment Topical","13050200",,,,"CPRDGold"
"9751","Coal tar 40% bath emulsion Coal tar distilled 400mg/1ml Bath additive Cutaneous","13050200",,,,"CPRDGold"
"1388","Alphosyl Cream (Stafford-Miller Ltd) Coal tar extract alcoholic/Allantoin 50mg/1gram + 20mg/1gram Liquid Cutaneous","13050100","13050200",,,"CPRDGold"
"43688","Fumaderm Initial 105mg gastro-resistant tablets (Imported (Germany)) Dimethyl fumarate/Zinc monoethyl fumarate/Magnesium monoethyl fumarate/Calcium monoethyl fumarate 30mg + 3mg + 5mg + 67mg Gastro-resistant tablet Oral","13050200",,,,"CPRDGold"
"37484","Curatoderm 4micrograms/g lotion (Almirall Ltd) Tacalcitol monohydrate 4microgram/1gram Liquid Cutaneous","13050202",,,,"CPRDGold"
"79429","Calcipotriol 50micrograms/ml scalp solution (Sandoz Ltd) Calcipotriol hydrate 50microgram/1ml Liquid Cutaneous","13050202",,,,"CPRDGold"
"17909","Zinc & ichthammol cream Zinc Oxide/Ichthammol  Cream Topical","13050100","13050200",,,"CPRDGold"
"1785","Polytar Emollient (GlaxoSmithKline Consumer Healthcare) Liquid paraffin light/Arachis oil extract of crude coal tar/Pine tar/Cade oil/Coal tar solution 350mg/1gram + 75mg/1gram + 75mg/1gram + 75mg/1gram + 25mg/1gram Bath additive Cutaneous","13050200",,,,"CPRDGold"
"2341","Psorigel 7.50% Gel (Galderma (UK) Ltd) Coal Tar Solution 7.50% Gel Topical","13050200",,,,"CPRDGold"
"13537","Dithranol 0.1% paste Salicylic Acid/Dithranol 0.1% Paste Topical","13050200",,,,"CPRDGold"
"75932","Generic Polytar Emollient Liquid paraffin light/Arachis oil extract of crude coal tar/Pine tar/Cade oil/Coal tar solution 350mg/1gram + 75mg/1gram + 75mg/1gram + 75mg/1gram + 25mg/1gram Bath additive Cutaneous","13050200",,,,"CPRDGold"
"40387","Coal tar 5% Ointment (Royal Free Hospital) Betamethasone Valerate/Coal Tar Solution 5% Ointment Topical","13040400","13050200",,,"CPRDGold"
"51508","Salicylic acid 5% cream Salicylic acid 50mg/1gram Cream Route of administration not applicable","13050202","13060104","18010000",,"CPRDGold"
"11527","Coal tar with allantoin with hydrocortisone cream Allantoin/Hydrocortisone/Coal Tar  Cream Topical","13040200","13050200",,,"CPRDGold"
"62273","Coal tar 0.5% in Yellow soft paraffin Coal tar 5mg/1gram Ointment Route of administration not applicable","13050200","50030000",,,"CPRDGold"
"16686","Anthranol 1% Ointment (Stiefel Laboratories (UK) Ltd) Dithranol/Yellow Soft Paraffin 1% Ointment Topical","13050200",,,,"CPRDGold"
"44257","Polytar Liquid (Stiefel Laboratories (UK) Ltd) Liquid Paraffin/Coal Tar Solution/Cade Oil/Pine Tar/Arachis Oil Extract Of Crude Coal Tar  Liquid ","13020101","13050200",,,"CPRDGold"
"3505","Calcipotriol 50micrograms/ml scalp solution Calcipotriol hydrate 50microgram/1ml Liquid Cutaneous","13050202",,,,"CPRDGold"
"11352","Dithranol with coal tar with salicylic acid 0.11%+1%+1.6% ointment Salicylic Acid/Dithranol/Coal Tar 0.11% + 1% +1.6% Ointment Topical","13050200",,,,"CPRDGold"
"19607","Dithranol 2% w/v stick Dithranol 2% w/v Stick Topical","13050200",,,,"CPRDGold"
"8358","Tigason 10mg Capsule (Roche Products Ltd) Etretinate 10mg Capsule Oral","13050200",,,,"CPRDGold"
"62726","Salicylic acid 4% in White soft paraffin Salicylic acid 40mg/1gram Ointment Cutaneous","13050202","13060104","18010000",,"CPRDGold"
"30797","Coal tar with menthol 2 in 1 shampoo Menthol/Coal Tar  2-In-1 Shampoo Topical","13050200","13090100",,,"CPRDGold"
"69863","Generic Ceanel Concentrate shampoo Cetrimide/Undecenoic acid/Phenylethyl alcohol 100mg/1ml + 10mg/1ml + 75mg/1ml Shampoo Cutaneous","13050200","13090100",,,"CPRDGold"
"53381","Coal tar 2% / Salicylic acid 2% in Yellow soft paraffin Salicylic acid/Coal tar 20mg/1gram + 20mg/1gram Ointment Cutaneous","13050200","13500000",,,"CPRDGold"
"14864","Exorex Hair and Body shampoo (Teva UK Ltd)   Shampoo Cutaneous","13050200",,,,"CPRDGold"
"6049","Calcitriol 3micrograms/g ointment Calcitriol 3microgram/1gram Ointment Cutaneous","13050200",,,,"CPRDGold"
"69348","Dithranol in lassars 0.30% Paste (Huddersfield Royal Infirmary) Salicylic Acid/Dithranol 0.30% Paste ","13050200",,,,"CPRDGold"
"3521","Coal tar solution 5% cutaneous emulsion Coal tar solution 50mg/1gram Cutaneous emulsion Cutaneous","13050200",,,,"CPRDGold"
"41984","Coal tar paint Acetone/Coal Tar  Paint Topical","13050100","13050200",,,"CPRDGold"
"74921","Coal tar 6% in Emulsifying ointment Coal tar 60mg/1gram Ointment Cutaneous","13050200","50030000",,,"CPRDGold"
"10410","Anthranol 2% w/v Ointment (Stiefel Laboratories (UK) Ltd) Dithranol/Yellow Soft Paraffin 2% w/v Ointment Topical","13050200",,,,"CPRDGold"
"69198","Dithranol in pma 0.10% Paste (Huddersfield Royal Infirmary) Dithranol 0.10% Paste ","13050200",,,,"CPRDGold"
"13989","Ichthammol and zinc Cream Zinc Oxide/Ichthammol  Cream Topical","13050100","13050200",,,"CPRDGold"
"17836","Dithranol 0.1% +urea cream Urea/Dithranol  Cream Topical","13050200",,,,"CPRDGold"
"601","Dovonex 50micrograms/g cream (LEO Pharma) Calcipotriol hydrate 50microgram/1gram Cream Cutaneous","13050200",,,,"CPRDGold"
"2182","Dithranol 0.1% cream Dithranol 1mg/1gram Cream Cutaneous","13050200",,,,"CPRDGold"
"73740","Salicylic acid 20% in Aqueous cream Salicylic acid 200mg/1gram Cream Route of administration not applicable","13050202","13070000","18010000",,"CPRDGold"
"71403","Salicylic acid 10% in White soft paraffin (Drug Tariff Special Order) Salicylic acid 100mg/1gram Ointment Route of administration not applicable","13050202","13060104","18010000",,"CPRDGold"
"71684","Coal tar 5% in White soft paraffin Coal tar 50mg/1gram Ointment Route of administration not applicable","13050200","50030000",,,"CPRDGold"
"5828","Dovobet ointment (LEO Pharma) Betamethasone dipropionate/Calcipotriol hydrate 500microgram/1gram + 50microgram/1gram Ointment Cutaneous","13040000","13050200",,,"CPRDGold"
"37795","T-gel Shampoo (Neutrogena (UK) Ltd) Coal Tar  Shampoo ","13050200","13090100",,,"CPRDGold"
"37413","Carbo-dome 10% Cream (Hillcross Pharmaceuticals Ltd) Coal tar solution 100mg/1gram Cream Cutaneous","13050200",,,,"CPRDGold"
"78489","Dithranol in Lassars paste 2% Salicylic Acid/Dithranol   ","13050200",,,,"CPRDGold"
"2664","Calcipotriol 50micrograms/g cream Calcipotriol hydrate 50microgram/1gram Cream Cutaneous","13050200",,,,"CPRDGold"
"69597","Fumaric acid 30mg tablets Fumaric acid 30mg Tablet Oral","13050200",,,,"CPRDGold"
"56460","Generic Cocois ointment Coal tar solution/Salicylic acid/Sulfur precipitated 120mg/1gram + 20mg/1gram + 40mg/1gram Ointment Cutaneous","13050000",,,,"CPRDGold"
"7987","Lassars Paste Zinc Oxide/Salicylic Acid  Paste Topical","13050200",,,,"CPRDGold"
"38070","Alphosyl 2-in-1 Shampoo 250ml (Stafford-Miller Ltd) Coal Tar Extract  Shampoo ","13050200","13090100",,,"CPRDGold"
"8359","Neotigason 10mg Capsule (Roche Products Ltd) Acitretin 10mg Capsule Oral","13050200",,,,"CPRDGold"
"15191","Dithranol 3% cream Dithranol 30mg/1gram Cream Cutaneous","13050200",,,,"CPRDGold"
"27930","Dithranol in lassars 0.40% Paste (Huddersfield Royal Infirmary) Salicylic Acid/Dithranol 0.40% Paste Topical","13050200",,,,"CPRDGold"
"57521","Coal tar 1% in Aqueous cream Coal tar 10mg/1gram Cream Route of administration not applicable","13050200","50030000",,,"CPRDGold"
"17575","Zinc & salicylic acid ointment Zinc Oxide/Salicylic Acid  Ointment Topical","13050200",,,,"CPRDGold"
"73816","Salicylic acid 8% in White soft paraffin Salicylic acid 80mg/1gram Ointment Route of administration not applicable","13050202","13060104","18010000",,"CPRDGold"
"36511","Alphosyl 250ml Shampoo (Stafford-Miller Ltd) Allantoin/Coal Tar  Shampoo Topical","13050100","13050200",,,"CPRDGold"
"24037","Dithranol 0.4% +urea cream Urea/Dithranol  Cream Topical","13050200",,,,"CPRDGold"
"72009","Coal tar solution 10% in Yellow soft paraffin Coal tar solution 100mg/1gram Ointment Route of administration not applicable","13050200","50030000",,,"CPRDGold"
"55107","Dithranol 2% in White soft paraffin Dithranol 20mg/1gram Ointment Route of administration not applicable","13020102","13050200",,,"CPRDGold"
"1876","Dithrocream 0.5% cream (Dermal Laboratories Ltd) Dithranol 5mg/1gram Cream Cutaneous","13050200",,,,"CPRDGold"
"42423","Polytar Liquid (Stiefel Laboratories (UK) Ltd) Liquid Paraffin/Coal Tar Solution/Cade Oil/Pine Tar/Arachis Oil Extract Of Crude Coal Tar  Liquid ","13020101","13050200",,,"CPRDGold"
"51723","Salicylic acid 10% in Aqueous cream Salicylic acid 100mg/1gram Cream Route of administration not applicable","13050202","13060104","18010000",,"CPRDGold"
"1239","Alphosyl hc Cream (Stafford-Miller Ltd) Allantoin/Hydrocortisone/Coal Tar  Cream Topical","13040200","13050200",,,"CPRDGold"
"38959","Calcipotriol 0.005% / Betamethasone dipropionate 0.05% gel Calcipotriol monohydrate/Betamethasone dipropionate 50microgram/1gram + 500microgram/1gram Gel Cutaneous","13040000","13050200",,,"CPRDGold"
"54461","Coal tar solution in Betnovate RD (Royal Free Hosp) 5% ointment Betamethasone Valerate/Coal Tar Solution   ","13040400","13050200",,,"CPRDGold"
"9480","Zorac 0.1% gel (Allergan Ltd) Tazarotene 1mg/1gram Gel Cutaneous","13050202",,,,"CPRDGold"
"56242","Coal tar 30% in Yellow soft paraffin Coal tar 300mg/1gram Ointment Cutaneous","13050200","50030000",,,"CPRDGold"
"54751","Salicylic acid 20% in White soft paraffin Salicylic acid 200mg/1gram Ointment Route of administration not applicable","13050202","13070000","18010000",,"CPRDGold"
"37619","Polytar emollient (Stiefel Laboratories (UK) Ltd) Liquid Paraffin/Coal Tar Solution/Cade Oil/Pine Tar/Arachis Oil Extract Of Crude Coal Tar  Cream Topical","13020101","13050200",,,"CPRDGold"
"13385","Tigason 25mg Capsule (Roche Products Ltd) Etretinate 25mg Capsule Oral","13050200",,,,"CPRDGold"
"72576","Coal tar solution 3.3% / Propylene glycol 20% in Fluocinolone acetonide 0.025% gel Fluocinolone acetonide/Propylene glycol/Coal tar solution 191.75microgram/1gram + 200mg/1gram + 33mg/1gram Gel Cutaneous","13040000","13050202",,,"CPRDGold"
"17203","Dithranol and salicylic acid 2%+0.5% ointment Salicylic Acid/Dithranol 2% + 0.5% Ointment Topical","13050200",,,,"CPRDGold"
"62291","Salicylic acid 10% in Unguentum M cream (Special Order) Salicylic acid 100mg/1gram Cream Cutaneous","13050202","13060104","18010000",,"CPRDGold"
"35617","Salicylic acid 2% in aqueous cream Salicylic Acid 2% Cream Topical","13050200","13070000",,,"CPRDGold"
"15000","Alphodith 2% w/v Ointment (Stafford-Miller Ltd) Dithranol/Yellow Soft Paraffin 2% w/v Ointment Topical","13050200",,,,"CPRDGold"
"13016","Sebco ointment (Derma UK Ltd) Coal tar solution/Salicylic acid/Sulfur precipitated 120mg/1gram + 20mg/1gram + 40mg/1gram Ointment Cutaneous","13050000",,,,"CPRDGold"
"69363","Coal tar 4% paste Zinc Oxide/Coal Tar Solution Strong   ","13050100","13050200",,,"CPRDGold"
"1377","Alphosyl Cream (Stafford-Miller Ltd) Allantoin/Coal tar extract 20mg/1gram + 50mg/1gram Cream Cutaneous","13050100","13050200",,,"CPRDGold"
"61659","Generic Exorex Hair and Body shampoo   Shampoo Cutaneous","13050200",,,,"CPRDGold"
"2033","Calamine with coal tar ointment Zinc Oxide/Calamine/Coal Tar Solution Strong  Ointment Topical","13050100","13050200",,,"CPRDGold"
"51816","Dovobet ointment (Sigma Pharmaceuticals Plc) Betamethasone dipropionate/Calcipotriol hydrate 500microgram/1gram + 50microgram/1gram Ointment Cutaneous","13040000","13050200",,,"CPRDGold"
