"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","DATABASE"
"6780","Symbicort 400/12 Turbohaler (AstraZeneca UK Ltd) Budesonide/Formoterol fumarate dihydrate 400microgram/1dose + 12microgram/1dose Inhalation powder Inhalation","03010101","03020000",,,"CPRDGold"
"73678","Prednisolone 5mg gastro-resistant tablets (DE Pharmaceuticals) Prednisolone 5mg Gastro-resistant tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"51209","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free Fluticasone propionate/Formoterol fumarate dihydrate 125microgram/1dose + 5microgram/1dose Pressurised inhalation Inhalation","03010101","03020000",,,"CPRDGold"
"74493","Prednisolone 5mg soluble tablets (Actavis UK Ltd) Prednisolone sodium phosphate 5mg Soluble tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"75001","Prednisolone 1mg tablets (DE Pharmaceuticals) Prednisolone 1mg Tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"71763","Trelegy Ellipta 92micrograms/dose / 55micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd) Vilanterol trifenatate/Fluticasone furoate/Umeclidinium bromide 22microgram/1dose + 92microgram/1dose + 65microgram/1dose Inhalation powder Inhalation","03010200","03010400","03020000",,"CPRDGold"
"70750","Ventolin 100micrograms/dose Evohaler (Dowelhurst Ltd) Salbutamol sulfate 100microgram/1dose Pressurised inhalation Inhalation","03010101",,,,"CPRDGold"
"58234","Prednisolone 10mg/5ml oral solution Prednisolone 2mg/1ml Oral solution Oral","01050200","03020000","05011000",,"CPRDGold"
"5975","Fluticasone 125micrograms/dose inhaler CFC free Fluticasone propionate 125microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"54118","Prednisolone 25mg/5ml oral suspension Prednisolone 5mg/1ml Oral suspension Oral","01050200","03020000","05011000",,"CPRDGold"
"62341","Becotide 50 inhaler (Dowelhurst Ltd) Beclometasone dipropionate 50microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"65117","Seretide 125 Evohaler (Mawdsley-Brooks & Company Ltd) Fluticasone propionate/Salmeterol xinafoate 125microgram/1dose + 25microgram/1dose Pressurised inhalation Inhalation","03010101","03020000",,,"CPRDGold"
"76344","Kelhale 100micrograms/dose inhaler (Cipla EU Ltd) Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"21224","Alvesco 80 inhaler (AstraZeneca UK Ltd) Ciclesonide 80microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"76339","Dexamethasone 10mg/5ml oral suspension Dexamethasone 2mg/1ml Oral suspension Oral","03020000","04065300","06030200",,"CPRDGold"
"61975","Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd) Budesonide 250microgram/1ml Nebuliser liquid Inhalation","03020000",,,,"CPRDGold"
"1258","Becotide 200 inhaler (GlaxoSmithKline UK Ltd) Beclometasone dipropionate 200microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"61782","DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Teva UK Ltd) Budesonide/Formoterol fumarate dihydrate 200microgram/1dose + 6microgram/1dose Inhalation powder Inhalation","03010101","03020000",,,"CPRDGold"
"60421","Prednisolone 5mg tablets (Strides Pharma UK Ltd) Prednisolone 5mg Tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"50956","Ventolin 200micrograms/dose Accuhaler (DE Pharmaceuticals) Salbutamol 200microgram/1dose Inhalation powder Inhalation","03010101",,,,"CPRDGold"
"35602","Budesonide 200micrograms/dose dry powder inhalation cartridge Budesonide 200microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"911","Flixotide accuhaler 250 250microgram/inhalation Inhalation powder (Allen & Hanburys Ltd) Fluticasone propionate 250microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"56347","Dexamethasone 5mg/5ml oral solution Dexamethasone 1mg/1ml Oral solution Oral","03020000","04065300","06030200",,"CPRDGold"
"99","Becotide 100 inhaler (GlaxoSmithKline UK Ltd) Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"13037","Pulvinal Beclometasone Dipropionate 200micrograms/dose dry powder inhaler (Chiesi Ltd) Beclometasone dipropionate 200microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"71467","Beclometasone 50micrograms/dose inhaler CFC free (J M McGill Ltd) Beclometasone dipropionate 50microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"79077","Soprobec 250micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd) Beclometasone dipropionate 250microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"71354","Symbicort 400/12 Turbohaler (Necessity Supplies Ltd) Budesonide/Formoterol fumarate dihydrate 400microgram/1dose + 12microgram/1dose Inhalation powder Inhalation","03010101","03020000",,,"CPRDGold"
"71341","Flixotide 100micrograms/dose Accuhaler (Necessity Supplies Ltd) Fluticasone propionate 100microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"51759","Symbicort 200/6 Turbohaler (Mawdsley-Brooks & Company Ltd) Budesonide/Formoterol fumarate dihydrate 200microgram/1dose + 6microgram/1dose Inhalation powder Inhalation","03010101","03020000",,,"CPRDGold"
"21005","Beclometasone 250micrograms/dose inhaler CFC free Beclometasone dipropionate 250microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"32102","Salbutamol 4mg tablets (A A H Pharmaceuticals Ltd) Salbutamol sulfate 4mg Tablet Oral","03010101",,,,"CPRDGold"
"64050","Martapan 2mg/5ml oral solution (Martindale Pharmaceuticals Ltd) Dexamethasone sodium phosphate 400microgram/1ml Oral solution Oral","03020000","04065300","06030200",,"CPRDGold"
"77849","Dexamethasone 1mg/5ml oral suspension Dexamethasone 200microgram/1ml Oral suspension Oral","03020000","04065300","06030200",,"CPRDGold"
"5942","Salmeterol 50micrograms with fluticasone 250micrograms CFC free inhaler Salmeterol Xinafoate/Fluticasone Propionate 50micrograms + 250micrograms/inhalation Dry Powder Inhaler Inhalation","03010101","03020000",,,"CPRDGold"
"67234","Becotide 100 inhaler (Waymade Healthcare Plc) Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"3758","Pulmadil Inhalation powder (3M Health Care Ltd) Rimiterol Hydrobromide  Inhalation Powder Inhalation","03010101",,,,"CPRDGold"
"65448","Budesonide 1mg/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd) Budesonide 500microgram/1ml Nebuliser liquid Inhalation","03020000",,,,"CPRDGold"
"65431","Striverdi Respimat 2.5micrograms/dose inhalation solution cartridge with device (Boehringer Ingelheim Ltd) Olodaterol hydrochloride 2.5microgram/1dose Inhalation solution Inhalation","03010101",,,,"CPRDGold"
"64007","Pevanti 10mg tablets (Advanz Pharma) Prednisolone 10mg Tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"7013","Symbicort 100/6 Turbohaler (AstraZeneca UK Ltd) Budesonide/Formoterol fumarate dihydrate 100microgram/1dose + 6microgram/1dose Inhalation powder Inhalation","03010101","03020000",,,"CPRDGold"
"52806","Qvar 100 Autohaler (Lexon (UK) Ltd) Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"37432","Fostair 100micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd) Formoterol fumarate dihydrate/Beclometasone dipropionate 6microgram/1dose + 100microgram/1dose Pressurised inhalation Inhalation","03010101","03020000",,,"CPRDGold"
"32803","Prednisolone 5mg gastro-resistant tablets (Accord Healthcare Ltd) Prednisolone 5mg Gastro-resistant tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"7356","Ciclesonide 80micrograms/dose inhaler CFC free Ciclesonide 80microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"25829","Pirbuterol 7.5mg/5ml oral solution Pirbuterol 7.5mg/5ml Syrup Oral","03010101",,,,"CPRDGold"
"42103","Tulobuterol 1mg/5ml sugar free syrup Tulobuterol 1mg/5ml Syrup Sugar-Free Oral","03010101",,,,"CPRDGold"
"35862","Terbutaline 500micrograms/1ml solution for injection ampoules Terbutaline sulfate 500microgram/1ml Solution for injection Intramuscular/Subcutaneous/Intravenous","03010101","07010300",,,"CPRDGold"
"14321","Beclometasone 200micrograms/dose inhaler CFC free Beclometasone dipropionate 200microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"34393","Prednisolone 5mg gastro-resistant tablets (Teva UK Ltd) Prednisolone 5mg Gastro-resistant tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"1975","Oxis 6 Turbohaler (AstraZeneca UK Ltd) Formoterol fumarate dihydrate 6microgram/1dose Inhalation powder Inhalation","03010101",,,,"CPRDGold"
"58987","Prednisolone 5mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd) Prednisolone 5mg Gastro-resistant tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"9477","Asmabec 100microgram/actuation Spacehaler (Celltech Pharma Europe Ltd) Beclometasone Dipropionate 100microgram/actuation Spacehaler Inhalation","03020000",,,,"CPRDGold"
"79930","Prednisolone 2.5mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd) Prednisolone 2.5mg Gastro-resistant tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"69238","Ventolin 200micrograms/dose Accuhaler (Waymade Healthcare Plc) Salbutamol 200microgram/1dose Inhalation powder Inhalation","03010101",,,,"CPRDGold"
"7788","Budesonide 100micrograms/dose dry powder inhaler Budesonide 100microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"49711","Pulmicort 200micrograms/dose inhaler (AstraZeneca UK Ltd) Budesonide 200microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"1424","Flixotide 250microgram Disc (Allen & Hanburys Ltd) Fluticasone Propionate 250microgram Disc Inhalation","03020000",,,,"CPRDGold"
"42886","Bricanyl 500micrograms/dose Turbohaler (AstraZeneca UK Ltd) Terbutaline sulfate 500microgram/1dose Inhalation powder Inhalation","03010101",,,,"CPRDGold"
"12042","Ventolin cr 8mg Tablet (Allen & Hanburys Ltd) Salbutamol sulfate 8mg Modified-release tablet Oral","03010101",,,,"CPRDGold"
"38","Beclometasone 100micrograms/dose inhaler Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"49591","Salbutamol 100micrograms/dose inhaler CFC free (Sandoz Ltd) Salbutamol sulfate 100microgram/1dose Pressurised inhalation Inhalation","03010101",,,,"CPRDGold"
"5753","Salbutamol 400micrograms disc Salbutamol Sulphate 400micrograms Disc Inhalation","03010000",,,,"CPRDGold"
"34311","Salbutamol 100microgram/inhalation Inhalation powder (Berk Pharmaceuticals Ltd) Salbutamol 100microgram/1dose Pressurised inhalation Inhalation","03010000",,,,"CPRDGold"
"2758","Bricanyl Refill canister (AstraZeneca UK Ltd) Terbutaline Sulphate  Refill Canister Inhalation","03010000",,,,"CPRDGold"
"78467","Fusacomb Easyhaler 50micrograms/dose / 250micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd) Salmeterol xinafoate/Fluticasone propionate 50microgram/1dose + 250microgram/1dose Inhalation powder Inhalation","03010101","03020000",,,"CPRDGold"
"49000","Seretide 250 Evohaler (Waymade Healthcare Plc) Fluticasone propionate/Salmeterol xinafoate 250microgram/1dose + 25microgram/1dose Pressurised inhalation Inhalation","03010101","03020000",,,"CPRDGold"
"75228","Terbutaline 500micrograms/dose Turbohaler (Dowelhurst Ltd) Terbutaline sulfate 500microgram/1dose Inhalation powder Inhalation","03010101",,,,"CPRDGold"
"1741","Salbutamol 100micrograms/dose breath actuated inhaler CFC free Salbutamol sulfate 100microgram/1dose Pressurised inhalation Inhalation","03010101",,,,"CPRDGold"
"54742","Salmeterol 25micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd) Salmeterol xinafoate 25microgram/1dose Pressurised inhalation Inhalation","03010101",,,,"CPRDGold"
"7935","Maxivent 100microgram/inhalation Inhalation powder (Ashbourne Pharmaceuticals Ltd) Salbutamol 100microgram/1dose Pressurised inhalation Inhalation","03010000",,,,"CPRDGold"
"454","Pulmicort 200microgram Inhaler (AstraZeneca UK Ltd) Budesonide 200microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"47638","Neovent 25micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd) Salmeterol xinafoate 25microgram/1dose Pressurised inhalation Inhalation","03010101",,,,"CPRDGold"
"3443","Salbutamol 100microgram/inhalation Spacehaler (Celltech Pharma Europe Ltd) Salbutamol 100microgram/inhalation Spacehaler Inhalation","03010000",,,,"CPRDGold"
"17670","Easyhaler Budesonide 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd) Budesonide 100microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"65376","Salbutamol 2mg/5ml oral solution sugar free (Pinewood Healthcare) Salbutamol sulfate 400microgram/1ml Oral solution Oral","03010101",,,,"CPRDGold"
"59327","Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd) Vilanterol/Fluticasone furoate 22microgram/1dose + 92microgram/1dose Inhalation powder Inhalation","03010400","03020000",,,"CPRDGold"
"28761","Spacehaler BDP 50microgram/actuation Spacehaler (Celltech Pharma Europe Ltd) Beclometasone Dipropionate 50microgram/actuation Spacehaler Inhalation","03020000",,,,"CPRDGold"
"35165","Serevent 50microgram disks with Diskhaler (GlaxoSmithKline UK Ltd) Salmeterol xinafoate 50microgram Inhalation powder Inhalation","03010101",,,,"CPRDGold"
"51681","Qvar 100 inhaler (Sigma Pharmaceuticals Plc) Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"23787","Exirel 10mg Capsule (3M Health Care Ltd) Pirbuterol 10mg Capsule Oral","03010101",,,,"CPRDGold"
"2704","Prednisolone 25mg tablets Prednisolone 25mg Tablet Oral","01050200","03020000","06030200",,"CPRDGold"
"25820","Bronchodil 10mg/5ml Oral solution (Viatris Pharmaceuticals Ltd) Reproterol Hydrochloride 10mg/5ml Oral Solution Oral","03010101",,,,"CPRDGold"
"68453","Seretide 125 Evohaler (Waymade Healthcare Plc) Fluticasone propionate/Salmeterol xinafoate 125microgram/1dose + 25microgram/1dose Pressurised inhalation Inhalation","03010101","03020000",,,"CPRDGold"
"53297","Ventolin 200micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc) Salbutamol 200microgram/1dose Inhalation powder Inhalation","03010101",,,,"CPRDGold"
"75318","Beclazone 100 Easi-Breathe inhaler (Dowelhurst Ltd) Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"31","Ventolin 100microgram/inhalation Inhalation powder (Glaxo Wellcome UK Ltd) Salbutamol 100microgram/1dose Pressurised inhalation Inhalation","03010000",,,,"CPRDGold"
"36677","Reproterol 10mg/5ml oral solution Reproterol Hydrochloride 10mg/5ml Elixir Oral","03010101",,,,"CPRDGold"
"7270","Salmeterol 25micrograms/dose inhaler CFC free Salmeterol xinafoate 25microgram/1dose Pressurised inhalation Inhalation","03010101",,,,"CPRDGold"
"25204","Beclometasone 100micrograms/dose inhaler (A A H Pharmaceuticals Ltd) Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"9164","Fluticasone propionate 50micrograms/dose dry powder inhaler Fluticasone propionate 50microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"4499","Aerobec 250microgram/actuation Pressurised inhalation (Meda Pharmaceuticals Ltd) Beclometasone dipropionate 250microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"42994","Flixotide 250micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd) Fluticasone propionate 250microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"37612","Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Galen Ltd) Terbutaline sulfate 2.5mg/1ml Nebuliser liquid Inhalation","03010101",,,,"CPRDGold"
"50287","Qvar 100 inhaler (DE Pharmaceuticals) Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"11588","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free Fluticasone propionate/Salmeterol xinafoate 125microgram/1dose + 25microgram/1dose Pressurised inhalation Inhalation","03010101","03020000",,,"CPRDGold"
"48739","Seretide 250 Evohaler (DE Pharmaceuticals) Fluticasone propionate/Salmeterol xinafoate 250microgram/1dose + 25microgram/1dose Pressurised inhalation Inhalation","03010101","03020000",,,"CPRDGold"
"56498","Pulmicort 200 Turbohaler (Waymade Healthcare Plc) Budesonide 200microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"14567","Asmabec 250 Clickhaler (Focus Pharmaceuticals Ltd) Beclometasone dipropionate 250microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"9577","Asmabec 50 Clickhaler (Focus Pharmaceuticals Ltd) Beclometasone dipropionate 50microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"67101","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd) Salmeterol xinafoate/Fluticasone propionate 50microgram/1dose + 500microgram/1dose Inhalation powder Inhalation","03010101","03020000",,,"CPRDGold"
"67823","Salmeterol 50microgram Diskhaler (Dowelhurst Ltd) Salmeterol xinafoate 50microgram Inhalation powder Inhalation","03010101",,,,"CPRDGold"
"77085","Dexamethasone 16mg/5ml oral solution Dexamethasone 3.2mg/1ml Oral solution Oral","03020000","04065300","06030200",,"CPRDGold"
"13273","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler Salmeterol xinafoate/Fluticasone propionate 50microgram/1dose + 100microgram/1dose Inhalation powder Inhalation","03010101","03020000",,,"CPRDGold"
"33849","Beclometasone 100microgram/actuation Inhalation powder (Neo Laboratories Ltd) Beclometasone dipropionate 100microgram/1dose Pressurised inhalation Inhalation","03020000",,,,"CPRDGold"
"42928","Flixotide 100micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd) Fluticasone propionate 100microgram/1dose Inhalation powder Inhalation","03020000",,,,"CPRDGold"
"12822","Salbutamol 2.5mg with ipratropium bromide 500micrograms/2.5ml unit dose nebuilser solution Salbutamol Sulphate/Ipratropium Bromide 2.5mg + 500micrograms/2.5ml Unit Dose Nebulising Solution Nebulised","03010101","03010200",,,"CPRDGold"
"5864","Salmeterol 25micrograms with fluticasone 250micrograms CFC free inhaler Salmeterol Xinafoate/Fluticasone Propionate 25micrograms + 250micrograms/actuation Inhaler Cfc-Free Inhalation","03010101","03020000",,,"CPRDGold"
"64128","Pevanti 5mg tablets (Advanz Pharma) Prednisolone 5mg Tablet Oral","01050200","03020000","05011000",,"CPRDGold"
"53336","Prednisolone 25mg tablets (A A H Pharmaceuticals Ltd) Prednisolone 25mg Tablet Oral","01050200","03020000","06030200",,"CPRDGold"
"57694","Vertine 25micrograms/dose inhaler CFC free (Teva UK Ltd) Salmeterol xinafoate 25microgram/1dose Pressurised inhalation Inhalation","03010101",,,,"CPRDGold"
