DRUG_CODE_ID,DESCRIPTION,BNF1,BNF2,BNF3,ATC,DATABASE
61727,Propranolol 10mg tablets (Accord Healthcare Ltd) Propranolol hydrochloride 10mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
52777,Propranolol 40mg tablets (Kent Pharmaceuticals Ltd) Propranolol hydrochloride 40mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
59415,Propranolol 40mg tablets (Accord Healthcare Ltd) Propranolol hydrochloride 40mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
53177,Propranolol oral solution Propranolol Hydrochloride   ,2030202,2040000,,,CPRDGold
34868,Propranolol 40mg tablets (Teva UK Ltd) Propranolol hydrochloride 40mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
56764,Propranolol 40mg tablets (Waymade Healthcare Plc) Propranolol hydrochloride 40mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
57342,Propranolol 40mg tablets (Phoenix Healthcare Distribution Ltd) Propranolol hydrochloride 40mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
55228,Propranolol 40mg tablets (Boston Healthcare Ltd) Propranolol hydrochloride 40mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
76633,Propranolol 10mg tablets (DE Pharmaceuticals) Propranolol hydrochloride 10mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
2414,Inderal 10mg tablets (AstraZeneca UK Ltd) Propranolol hydrochloride 10mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
12495,Berkolol 10mg Tablet (Berk Pharmaceuticals Ltd) Propranolol hydrochloride 10mg Tablet Oral,2030202,2040000,,,CPRDGold
43525,Propranolol 10mg tablets (IVAX Pharmaceuticals UK Ltd) Propranolol hydrochloride 10mg Tablet Oral,2040000,4070402,4090300,,CPRDGold
